lat	lon	title	description	icon	iconSize	iconOffset
29.9906667	-109.2748333	Mesa de Oro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.5515	-112.5891667	El Cutuy	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1228333	-109.4858333	La Cieneguita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4411667	-110.3248333	La Granja (Milpa Grande)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.804	-109.5198333	El Riito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6736667	-109.9683333	El Barranco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7045	-109.2096667	Cueva Blanca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.0717442	-97.958891	Progreso Lakes	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
23.9328206	-104.4497925	Colonia Minerva	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.8738333	-110.8728333	Los Romeros	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.904	-111.6198333	Curiel	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7843333	-111.2046667	La Palma	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9398333	-111.7726667	Chamberlain	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.779216	-104.4489486	El Espejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9083333	-110.218	San Benito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9536615	-100.4799435	El Naranjo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7855	-110.8185	Las Palmas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0261667	-109.4765	Las Palmas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4526667	-109.5191667	Las Vacas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.0863333	-110.9053333	Rancho Santa Rita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2553333	-109.457	El Nogalito (Ignacio Samaniego)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.664722	-98.568056	Santa Bárbara	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.0225	-110.72	La Junta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.7955804	-93.2710653	Berriozábal	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.190833	-97.810278	Santa María Ixtiyucan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6236667	-110.8761667	Campo el Garambullo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.7421667	-109.2403333	San Jose Masiaca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.5092163	-101.1834187	El Circuito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
15.0600516	-92.3007449	El Eden	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2201667	-110.2341667	El Matadero	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.7393333	-109.3571667	El Nacimiento	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.438	-110.284	El Derrepente	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6013333	-109.1021667	El Palmar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.3513078	-101.6915519	Paramuén	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.7515	-112.5245	La Esmeralda	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2355	-109.3043333	El Sabino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.619	-111.9231667	Las Cuevitas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.191	-111.6866667	San Luis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.060556	-97.471389	Santiago Yancuitlalpan	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
18.5020725	-88.2908878	Chetumal	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.4708333	-110.7021667	La Aquituna (El Aquituni)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2565	-108.7841667	Las animas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.583056	-95.777222	San Lorenzo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.5548333	-108.8913333	Salto de los Amoles	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.242	-110.3591667	El Cocoraque	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.105	-109.4673333	Corrales Angelita	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.7858333	-111.6565	Bajada de los Toros	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7091667	-112.2261667	Jose Lopez Portillo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5201667	-110.2833333	El Injerto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.743611	-99.526944	Llano de la Puerta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.981667	-99.340556	Monte Alegre	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
24.895993	-104.4339685	General Gonzalez Ortega	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.0341667	-112.3895	San Pedro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.0145611	-105.8984416	El Patio de Altares	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
26.809	-109.685	El Embarcadero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7176667	-109.7233333	Cerro Colorado	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.8571667	-109.3065	Granados	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.1713333	-109.1381667	Los Laureles	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.019762	-105.28713	La Pastoría	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0931667	-110.0568333	La Aduana	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1351667	-110.8871667	Molino Trujillo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.8787547	-101.5159425	Múzquiz	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
26.6895	-108.754	La Cienega	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.5221667	-111.4046667	Granja San Joel	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.6756667	-112.4201667	Rancho Garanon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.1908333	-109.7405	Granja Galindo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.7423463	-103.0563578	Ejido del Caballo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7375	-111.1911667	Cola de Tizon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4735	-109.1425	Los Otates (El Pitahayo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4556667	-110.0096667	Los Laureles	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.4706667	-108.7581667	Los Mezcales	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.491944	-99.242222	Tonalapa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.839167	-98.614722	Texcaco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1083333	-109.5025	Josomteco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3838333	-108.8561667	Los Barrancos Colorados	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9836667	-109.467	Rancho los Gatos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5765	-110.4546667	Noria Aguilarena	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.552	-111.1341667	Granja Avicola el Carmen	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.8886667	-111.2086667	El Tejaban (Tejaban de Camou)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.7204711	-99.4784151	San Jerónimo Zacapexco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.6586667	-109.3928333	Jacobo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.1134995	-105.5482334	Cieneguita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.1905	-110.0535	El Conejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8835	-110.1895	El Mezquite	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6538333	-109.972	Canada de la Cruz (La Cruz)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.607778	-95.978333	Nejapa de Madero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9781159	-88.2101149	Lázaro Cárdenas	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.8041667	-110.0378333	Las Tunas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7835	-108.8218333	El Bajio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0735	-109.0703333	El Caracol	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.6966667	-99.7577778	Villa Guerrero	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.3516667	-110.7035	Murijakichi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.241	-110.2893333	Tonichi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0205	-111.0698333	Montero	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.5776217	-90.0485486	Granada	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
16.78	-99.500278	El Cortés	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.5425	-98.144444	San Sebastián Ixcapa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7896667	-110.8755	El Santo Nino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.372	-109.8503333	Pascual Fregoso	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.9585	-109.2003333	Nasubampo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.2536111	-99.4869444	Saldiveña	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
21.1244138	-89.729974	Sierra Papacal	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.586944	-96.875556	Paso de San Juan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
24.0951312	-105.5050176	Las Flechas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.521667	-98.154167	San Pedro Ecatepec	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.5206667	-112.7836667	Rancho San Martin	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3875	-110.2241667	Rancho el Novillo (Bloque 821)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
22.7109982	-104.5001903	El Durazno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.573	-108.9428333	La Iguana Sur (El Coyote)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.2883333	-109.5551667	Fernando Ramirez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0131501	-109.4181849	Agropecuaria Boza	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.2548333	-109.3	Tacupeto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.5258333	-109.1003333	El alamo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.137	-110.9185	El Ranchito (Alejandro Camou)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2085	-110.8731667	Chulavista Dos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.0703333	-109.2868333	Tacuria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.145833	-98.116667	Tlacomulco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5683333	-108.8701667	Loma del Sabino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6005	-108.9501667	Campamento Tafer	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.8428333	-109.2416667	El Rosario	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8738333	-110.0928333	El Sahuaro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.8223333	-113.7176667	Pozo Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.6891667	-110.7751667	El Introito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.14	-109.9166667	El Rodeo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.1543177	-108.526475	Moris	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3895	-111.2065	San Juan (Campo Nuevo)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.824	-109.5835	Los Frijoles	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.9655404	-88.604328	Cenotillo	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
19.903889	-97.593889	Xalacapan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.9396172	-100.3781483	El Manguito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7225	-109.6725	Paredones de Terapa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3881667	-111.7533333	Rancho Nuevo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4546667	-110.2256667	La Viguita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.318	-111.0206667	El Norteno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.3885	-109.869	Campito de Licha	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4185	-109.8836667	El Tunal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.493	-110.0346667	Campo Veintisiete (Maximiliano Leon Olivas)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.984	-110.9023333	San Francisco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4398333	-108.8381667	La Toma de Agua	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7911667	-110.6548333	Ana Cecilia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.952222	-95.128333	Ocotal	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
26.2961566	-99.964429	Sombreretillo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.271389	-96.710556	Santa María Tatetla	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.828056	-96.670278	San Juan Chilateca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.4845096	-107.9220378	Mocorito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.641	-110.3033333	Los Jacalitos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9056667	-111.9201667	Rancho San German	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.3877476	-88.4743498	Chan-Chichimilá	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3056667	-109.6171667	La Rancheria (Rancherias)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7873333	-109.7253333	El Bajon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.121	-111.757	Juan Luis	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.4401667	-109.8556667	Postura Ocho	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.8219444	-100.4069444	La Estacada	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9833333	-111.0576667	San Antonio (La Loma)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1218333	-110.1846667	Aguilar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.902	-112.9518333	Santa Rita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.654	-108.7765	Nuevo Mulatos (El Ranchito)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.022297	-105.0104769	Santa Maria	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
31.4013333	-111.417	El Sahuaro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8845	-111.3523333	Monterrey1	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.3188333	-110.8861667	La Seri	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.8061667	-108.9186667	El Puerto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2591667	-109.4241667	Los Melones	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.5876993	-100.0012458	Cadereyta Jiménez	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
28.967	-110.5886667	Las Pozas (El Bajio)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7343333	-109.2028333	Las Tierritas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1888333	-110.7506667	Fructuoso Mendez	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.6851667	-109.4031667	Churunequi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7735	-110.5186667	Las Cuevitas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2366667	-109.4263333	Los Taraices	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.357222	-97.986944	Lázaro Cárdenas	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.3088333	-110.2843333	La Salada	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7426667	-110.9546667	El Retiro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.093056	-96.064444	Santa María Tlahuitoltepec	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7208333	-112.0096667	El Porvenir	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.8671667	-110.0738333	Santa Maria	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.3203333	-109.9335	Parcela Escolar	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.1595156	-97.9908429	Weslaco	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.4238333	-109.7221667	Nolasco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.7767799	-103.4063284	Arcinas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.593889	-94.691944	La Blanca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
17.7776014	-97.7514757	El Molino	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.7261667	-109.1236667	Los Caballos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.5418333	-110.4571667	Santa Ines	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.162778	-95.206944	Santa Catalina	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.4533333	-111.6056667	Las Liebres	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5393333	-109.8586667	Rancho Santa Rosa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.621667	-97.986667	La Ciénega	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.361667	-97.698611	Colonia José María Morelos	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
29.958	-110.5056667	La Ramada	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1695	-109.8506667	Calle 19	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.0361667	-109.992	La Cieneguita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9693333	-109.2361667	Algibe	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.6563333	-109.8921667	Las Canitas	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.3525	-109.9896667	Maria Galindo Tejeda	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.523	-109.5096667	El Cajon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
25.0640634	-105.296483	Santa Teresa del Llano	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
21.9442027	-105.0015802	El Venado	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2085	-108.9536667	Francisco Montoya Rodriguez	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.34	-109.6893333	El Sobaco	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.508	-109.9671667	Josefa Acosta M.	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.123	-109.7345	Rancho Alfonso Urias	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2523333	-111.1595	La Mula	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.497778	-97.423611	Escolín de Olarte	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.9083333	-109.7346667	Los Berrendos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.7092561	-109.6518313	El Llano	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
27.0188333	-109.6721667	La Palma	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1563333	-110.8236667	La Rinconada (Los Boris)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
23.9642096	-103.8059973	Luis Moya	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.0706667	-112.3503333	Rancho Zapata	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3583333	-110.818	La Tijera (El Rabacin)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.825	-109.7265	La Reforma	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.544444	-98.060278	San Esteban	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.0923333	-109.4868333	El Campito	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
20.093611	-99.346111	San Francisco Bojay Colonia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9263333	-109.7683333	Cendradita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.5738333	-110.1251667	Musiochopo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.1711667	-109.1688333	Berrelleza (Berreyes)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.072222	-99.220833	Tlalminulpa	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.5216667	-111.167	Cieneguita	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
16.679722	-96.637778	San José la Garzona	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.1053333	-108.8586667	Las Burras	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.441667	-95.242222	Los Pinos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.148889	-98.216944	Tlacpac	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
20.168611	-98.647778	Omitlán de Juárez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.141389	-96.463056	Benito Juárez II (San Martín)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.3714731	-95.2992855	Axochio	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.1418333	-111.7911667	Libertad	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.9031667	-109.7413333	La Milpa (Francisco Tarazon)	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.9248333	-110.443	El Corazon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.176389	-98.078333	Amatitlán de Azueta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.812222	-98.9575	Huitzila	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.961944	-97.211389	Tlapacoyan	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.338	-109.7183333	Granja Eugenia	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.4088333	-108.924	Teramochi	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.3379551	-102.3623316	Tancítaro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.4176667	-108.8511667	El Tumiqui	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.475	-111.5578333	El Lilo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.6528333	-112.4336667	Colonia Division del Norte Uno	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.2382939	-98.1595151	Lopezville	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
30.254	-109.7006667	Agua Caliente	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
27.2593333	-108.9885	El Guacaporo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.4593333	-111.0853333	Ignacio Soto	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7591667	-111.3371667	El Porvenir 1	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.2901667	-110.1745	El Jova	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6878333	-111.1848333	La Huerta	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.02	-108.903	El Norote	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0378333	-111.6358333	Santa Ana	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.8358333	-108.9395	Rancho Viejo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5213333	-109.7928333	Los Jucaros	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.4003333	-112.2835	La Manteca	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.3173333	-108.7755	El Rincon	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
19.3048967	-89.6350553	Kankabchen	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.858723	-100.2829505	Los Pinzanes	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.4325777	-105.1979542	Santa Cruz de Miramar	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
32.2671667	-115.0095	Justiniano Lopez Martinez	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
31.0503333	-111.522	Los Chinos	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8075	-111.1865	Juan Pedro Monteverde	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.8223333	-110.9376667	El Penascal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.7391667	-108.985	Las Mesas	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.626	-109.6543333	El Potreron	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.2843333	-109.9685	El Gallego	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
28.026	-110.8668333	San Rosa	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.5231667	-108.7518333	El Rincon de la Sal	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
18.6201201	-100.434616	Guicomen	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.371	-110.6421667	La Tembladera de Abajo	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
26.9574976	-109.7317448	Mocorua	Potentially sparsely mapped place	./unmapped_yellow.png	24,24	-12,-12
21.9566707	-100.0281449	La Cruz del Mezquite	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6558333	-112.3571667	El Cachorro	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
21.335556	-97.7575	Amatlán	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
30.6385	-110.3385	El Tubito	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
29.0396667	-111.7193333	La Candelaria del Noroeste	Potentially unmapped place	./unmapped_red.png	24,24	-12,-12
